ticker,year,date,close,moving_average_50,moving_average_200,trend
AAPL,2016,2016-04-07,24.948988792324112,22.82,22.73,Bullish
AAPL,2016,2016-04-08,24.71299900897286,22.88,22.76,Bullish
AAPL,2016,2016-04-11,24.726620060064818,22.95,22.79,Bullish
AAPL,2016,2016-04-12,24.81057589154995,23.02,22.82,Bullish
AAPL,2016,2016-04-13,25.141862500340867,23.09,22.85,Bullish
AAPL,2016,2016-04-14,25.327938438017764,23.16,22.88,Bullish
AAPL,2016,2016-04-15,25.43911811414864,23.24,22.92,Bullish
AAPL,2016,2016-04-18,24.70846259445394,23.30,22.94,Bullish
AAPL,2016,2016-04-19,24.479283411886755,23.35,22.96,Bullish
AAPL,2016,2016-04-20,24.197912723176323,23.42,22.98,Bullish
AAPL,2016,2016-04-21,24.263712882519787,23.47,23.00,Bullish
AAPL,2016,2016-04-22,23.82804321746761,23.51,23.01,Bullish
AAPL,2016,2016-04-25,23.825772091373253,23.56,23.02,Bullish
AAPL,2016,2016-04-26,23.57843592040165,23.61,23.03,Bullish
AAPL,2016,2016-04-27,21.78356650875177,23.61,23.01,Bullish
AAPL,2016,2016-04-28,22.148897225584893,23.62,23.00,Bullish
AAPL,2016,2016-04-29,21.32747044844157,23.60,22.98,Bullish
AAPL,2016,2016-05-02,21.32293019040308,23.59,22.96,Bullish
AAPL,2016,2016-05-03,21.37512327716407,23.58,22.94,Bullish
AAPL,2016,2016-05-04,21.60203423927497,23.57,22.92,Bullish
AAPL,2016,2016-05-05,21.45960405699855,23.57,22.91,Bullish
AAPL,2016,2016-05-06,21.315780146744064,23.56,22.89,Bullish
AAPL,2016,2016-05-09,21.231315876910465,23.55,22.87,Bullish
AAPL,2016,2016-05-10,21.30665052513356,23.53,22.85,Bullish
AAPL,2016,2016-05-11,21.340896699399032,23.52,22.84,Bullish
AAPL,2016,2016-05-12,21.167386296330577,23.49,22.82,Bullish
AAPL,2016,2016-05-13,20.546430118342432,23.44,22.79,Bullish
AAPL,2016,2016-05-16,21.092050058754257,23.40,22.77,Bullish
AAPL,2016,2016-05-17,21.585170304857616,23.36,22.76,Bullish
AAPL,2016,2016-05-18,21.49613584727728,23.34,22.75,Bullish
AAPL,2016,2016-05-19,21.605714060292534,23.31,22.74,Bullish
AAPL,2016,2016-05-20,21.60571598853699,23.28,22.73,Bullish
AAPL,2016,2016-05-23,21.88651841606479,23.25,22.72,Bullish
AAPL,2016,2016-05-24,22.19471291820069,23.24,22.71,Bullish
AAPL,2016,2016-05-25,22.525734726815102,23.21,22.71,Bullish
AAPL,2016,2016-05-26,22.75631466118064,23.20,22.71,Bullish
AAPL,2016,2016-05-27,22.701521109775893,23.17,22.71,Bullish
AAPL,2016,2016-05-31,22.73804840306971,23.14,22.71,Bullish
AAPL,2016,2016-06-01,22.60563662747681,23.11,22.71,Bullish
AAPL,2016,2016-06-02,22.281459192594973,23.08,22.71,Bullish
AAPL,2016,2016-06-03,22.324839431320413,23.05,22.70,Bullish
AAPL,2016,2016-06-06,22.37049755909265,23.01,22.70,Bullish
AAPL,2016,2016-06-07,22.65814648584059,22.99,22.70,Bullish
AAPL,2016,2016-06-08,22.605639719129243,22.96,22.70,Bullish
AAPL,2016,2016-06-09,22.48693539897369,22.92,22.70,Bullish
AAPL,2016,2016-06-10,22.49376708585536,22.87,22.69,Bullish
AAPL,2016,2016-06-13,22.53030480828024,22.83,22.69,Bullish
AAPL,2016,2016-06-14,22.21753930105164,22.77,22.69,Bullish
AAPL,2016,2016-06-15,22.3316886002945,22.72,22.68,Bullish
AAPL,2016,2016-06-16,22.01892371180401,22.66,22.68,Bearish
AAPL,2016,2016-06-17,22.05773605662873,22.60,22.67,Bearish
AAPL,2016,2016-06-20,21.916196194015104,22.55,22.67,Bearish
AAPL,2016,2016-06-21,21.674205683219235,22.49,22.66,Bearish
AAPL,2016,2016-06-22,21.97326810054831,22.43,22.65,Bearish
AAPL,2016,2016-06-23,21.90248836481468,22.36,22.65,Bearish
AAPL,2016,2016-06-24,21.21077030845251,22.28,22.63,Bearish
AAPL,2016,2016-06-27,21.231313454466964,22.20,22.62,Bearish
AAPL,2016,2016-06-28,21.208477807191752,22.13,22.61,Bearish
AAPL,2016,2016-06-29,21.452756047862778,22.07,22.60,Bearish
AAPL,2016,2016-06-30,21.56005700609949,22.01,22.59,Bearish
AAPL,2016,2016-07-01,21.79976303588937,21.97,22.59,Bearish
AAPL,2016,2016-07-05,21.776939103362626,21.92,22.58,Bearish
AAPL,2016,2016-07-06,21.59658380643784,21.88,22.57,Bearish
AAPL,2016,2016-07-07,21.847710308063967,21.84,22.57,Bearish
AAPL,2016,2016-07-08,22.028055758934094,21.85,22.56,Bearish
AAPL,2016,2016-07-11,22.08741668281364,21.85,22.56,Bearish
AAPL,2016,2016-07-12,22.18329637698601,21.87,22.56,Bearish
AAPL,2016,2016-07-13,22.238083994425946,21.88,22.56,Bearish
AAPL,2016,2016-07-14,22.23352526896137,21.90,22.55,Bearish
AAPL,2016,2016-07-15,22.58281280114757,21.92,22.55,Bearish
AAPL,2016,2016-07-18,22.53259243839157,21.94,22.55,Bearish
AAPL,2016,2016-07-19,22.72891992345232,21.97,22.55,Bearish
AAPL,2016,2016-07-20,22.82937197855252,22.00,22.56,Bearish
AAPL,2016,2016-07-21,22.790553717353347,22.03,22.56,Bearish
AAPL,2016,2016-07-22,22.660426684008694,22.06,22.56,Bearish
AAPL,2016,2016-07-25,22.429855027390264,22.08,22.56,Bearish
AAPL,2016,2016-07-26,22.103402968276782,22.11,22.55,Bearish
AAPL,2016,2016-07-27,23.80418578007921,22.17,22.56,Bearish
AAPL,2016,2016-07-28,23.47543961549275,22.21,22.57,Bearish
AAPL,2016,2016-07-29,23.78592408858213,22.25,22.58,Bearish
AAPL,2016,2016-08-01,23.836148737402805,22.30,22.59,Bearish
AAPL,2016,2016-08-02,24.21055005854228,22.35,22.60,Bearish
AAPL,2016,2016-08-03,23.927463109986,22.39,22.61,Bearish
AAPL,2016,2016-08-04,24.23382620050135,22.43,22.62,Bearish
AAPL,2016,2016-08-05,24.392196164251107,22.47,22.63,Bearish
AAPL,2016,2016-08-08,24.679106222145144,22.51,22.64,Bearish
AAPL,2016,2016-08-09,24.84207056619256,22.55,22.66,Bearish
AAPL,2016,2016-08-10,24.95225588959484,22.59,22.67,Bearish
AAPL,2016,2016-08-11,24.90863834356994,22.64,22.69,Bearish
AAPL,2016,2016-08-12,24.738780619723283,22.69,22.70,Bearish
AAPL,2016,2016-08-15,24.821414743900725,22.74,22.71,Bullish
AAPL,2016,2016-08-16,25.163417834168943,22.80,22.73,Bullish
AAPL,2016,2016-08-17,25.041766862913278,22.84,22.74,Bullish
AAPL,2016,2016-08-18,25.07160986194064,22.89,22.76,Bullish
AAPL,2016,2016-08-19,24.96602040014448,22.94,22.77,Bullish
AAPL,2016,2016-08-22,24.98667683397833,22.99,22.79,Bullish
AAPL,2016,2016-08-23,24.92470233480484,23.04,22.80,Bullish
AAPL,2016,2016-08-24,24.920117826275312,23.09,22.81,Bullish
AAPL,2016,2016-08-25,24.649268642156663,23.14,22.82,Bullish
AAPL,2016,2016-08-26,24.653863848383264,23.19,22.83,Bullish
AAPL,2016,2016-08-29,24.472534861457675,23.24,22.84,Bullish
AAPL,2016,2016-08-30,24.284313895177856,23.29,22.85,Bullish
AAPL,2016,2016-08-31,24.252178229168017,23.34,22.86,Bullish
AAPL,2016,2016-09-01,24.36235220882352,23.39,22.87,Bullish
AAPL,2016,2016-09-02,24.720422797836623,23.44,22.88,Bullish
AAPL,2016,2016-09-06,24.76632987427895,23.51,22.89,Bullish
AAPL,2016,2016-09-07,24.75026497795036,23.59,22.90,Bullish
AAPL,2016,2016-09-08,24.617137297545742,23.65,22.91,Bullish
AAPL,2016,2016-09-09,24.01805818227489,23.70,22.92,Bullish
AAPL,2016,2016-09-12,23.56128752417727,23.74,22.92,Bullish
AAPL,2016,2016-09-13,24.67681504539868,23.80,22.93,Bullish
AAPL,2016,2016-09-14,24.956838869327942,23.87,22.94,Bullish
AAPL,2016,2016-09-15,26.13432258885984,23.96,22.96,Bullish
AAPL,2016,2016-09-16,26.42354118073634,24.05,22.98,Bullish
AAPL,2016,2016-09-19,26.43960671270635,24.14,23.00,Bullish
AAPL,2016,2016-09-20,25.94841115790096,24.21,23.02,Bullish
AAPL,2016,2016-09-21,26.132035176705948,24.29,23.03,Bullish
AAPL,2016,2016-09-22,26.246804565478584,24.37,23.05,Bullish
AAPL,2016,2016-09-23,26.262869570325204,24.45,23.07,Bullish
AAPL,2016,2016-09-26,25.62477796502985,24.51,23.08,Bullish
AAPL,2016,2016-09-27,25.936935115131067,24.58,23.10,Bullish
AAPL,2016,2016-09-28,26.09531069443601,24.65,23.11,Bullish
AAPL,2016,2016-09-29,25.97365495804091,24.71,23.13,Bullish
AAPL,2016,2016-09-30,25.81299189220385,24.77,23.14,Bullish
AAPL,2016,2016-10-03,25.87037067391307,24.84,23.16,Bullish
AAPL,2016,2016-10-04,25.950700963463063,24.91,23.17,Bullish
AAPL,2016,2016-10-05,26.02875105631736,24.99,23.19,Bullish
AAPL,2016,2016-10-06,26.09760303893036,25.03,23.20,Bullish
AAPL,2016,2016-10-07,26.23761941630276,25.09,23.22,Bullish
AAPL,2016,2016-10-10,26.40058705837232,25.14,23.23,Bullish
AAPL,2016,2016-10-11,27.01573247021968,25.20,23.25,Bullish
AAPL,2016,2016-10-12,26.935393633816908,25.26,23.27,Bullish
AAPL,2016,2016-10-13,26.806858248590057,25.32,23.29,Bullish
AAPL,2016,2016-10-14,27.05704118090311,25.37,23.31,Bullish
AAPL,2016,2016-10-17,26.93080528747289,25.42,23.33,Bullish
AAPL,2016,2016-10-18,27.125902775426365,25.47,23.35,Bullish
AAPL,2016,2016-10-19,26.91243528661984,25.51,23.36,Bullish
AAPL,2016,2016-10-20,26.82292434480187,25.55,23.38,Bullish
AAPL,2016,2016-10-21,26.81144962494331,25.59,23.41,Bullish
AAPL,2016,2016-10-24,26.87801285850608,25.63,23.43,Bullish
AAPL,2016,2016-10-25,27.073107958107745,25.68,23.45,Bullish
AAPL,2016,2016-10-26,26.237617331395384,25.70,23.47,Bullish
AAPL,2016,2016-10-27,26.485515528621026,25.73,23.49,Bullish
AAPL,2016,2016-10-28,26.13662755769821,25.75,23.51,Bullish
AAPL,2016,2016-10-31,26.086129143976173,25.77,23.53,Bullish
AAPL,2016,2016-11-01,26.04251863769345,25.79,23.55,Bullish
AAPL,2016,2016-11-02,25.56969073176965,25.80,23.57,Bullish
AAPL,2016,2016-11-03,25.60407019640617,25.82,23.59,Bullish
AAPL,2016,2016-11-04,25.038828575079748,25.83,23.60,Bullish
AAPL,2016,2016-11-07,25.39643606009379,25.84,23.62,Bullish
AAPL,2016,2016-11-08,25.44949451882272,25.86,23.63,Bullish
AAPL,2016,2016-11-09,25.35028293927131,25.88,23.65,Bullish
AAPL,2016,2016-11-10,25.62945284439702,25.91,23.67,Bullish
AAPL,2016,2016-11-11,24.71353239457752,25.92,23.69,Bullish
AAPL,2016,2016-11-14,24.849650901133337,25.92,23.70,Bullish
AAPL,2016,2016-11-15,24.58664821037603,25.91,23.72,Bullish
AAPL,2016,2016-11-16,24.61663519484596,25.91,23.73,Bullish
AAPL,2016,2016-11-17,25.3341388130896,25.93,23.75,Bullish
AAPL,2016,2016-11-18,25.313375022299685,25.95,23.77,Bullish
AAPL,2016,2016-11-21,25.40566199384809,25.99,23.79,Bullish
AAPL,2016,2016-11-22,25.82785786808237,26.01,23.81,Bullish
AAPL,2016,2016-11-23,25.69174040613372,26.03,23.83,Bullish
AAPL,2016,2016-11-25,25.638680144632847,26.02,23.85,Bullish
AAPL,2016,2016-11-28,25.707887592636933,26.00,23.88,Bullish
AAPL,2016,2016-11-29,25.557931113372756,25.99,23.90,Bullish
AAPL,2016,2016-11-30,25.74710988353929,25.98,23.92,Bullish
AAPL,2016,2016-12-01,25.4633360382678,25.97,23.93,Bullish
AAPL,2016,2016-12-02,25.186489721166257,25.95,23.95,Bullish
AAPL,2016,2016-12-05,25.377978250317145,25.93,23.97,Bullish
AAPL,2016,2016-12-06,25.26261963126882,25.92,23.98,Bullish
AAPL,2016,2016-12-07,25.20725237054559,25.91,24.00,Bullish
AAPL,2016,2016-12-08,25.5763888879196,25.90,24.02,Bullish
AAPL,2016,2016-12-09,25.91091370136397,25.90,24.04,Bullish
AAPL,2016,2016-12-12,26.1370070700323,25.90,24.06,Bullish
AAPL,2016,2016-12-13,26.263897144439976,25.91,24.08,Bullish
AAPL,2016,2016-12-14,26.540748846950247,25.92,24.10,Bullish
AAPL,2016,2016-12-15,26.6191849515264,25.93,24.12,Bullish
AAPL,2016,2016-12-16,26.870662587175172,25.95,24.14,Bullish
AAPL,2016,2016-12-19,26.716086992101552,25.96,24.15,Bullish
AAPL,2016,2016-12-20,26.93295660020644,25.97,24.17,Bullish
AAPL,2016,2016-12-21,26.946797583589134,25.97,24.19,Bullish
AAPL,2016,2016-12-22,26.842975956003222,25.97,24.21,Bullish
AAPL,2016,2016-12-23,26.667639001656163,25.96,24.23,Bullish
AAPL,2016,2016-12-27,26.88219926283322,25.96,24.25,Bullish
AAPL,2016,2016-12-28,27.11290422198837,25.96,24.27,Bullish
AAPL,2016,2016-12-29,26.866048837649096,25.96,24.28,Bullish
AAPL,2016,2016-12-30,26.91218615990409,25.96,24.30,Bullish
AAPL,2017,2017-01-03,26.71608719519183,25.96,24.31,Bullish
AAPL,2017,2017-01-04,26.727617994497155,25.95,24.32,Bullish
AAPL,2017,2017-01-05,26.74377204586778,25.95,24.34,Bullish
AAPL,2017,2017-01-06,26.94217495891474,25.95,24.35,Bullish
AAPL,2017,2017-01-09,27.21211369860599,25.97,24.37,Bullish
AAPL,2017,2017-01-10,27.40128868367026,25.99,24.39,Bullish
AAPL,2017,2017-01-11,27.39436775951871,26.01,24.40,Bullish
AAPL,2017,2017-01-12,27.43128380620905,26.04,24.42,Bullish
AAPL,2017,2017-01-13,27.479732542398075,26.07,24.43,Bullish
AAPL,2017,2017-01-17,27.30208298595244,26.10,24.44,Bullish
AAPL,2017,2017-01-18,27.685062097957,26.14,24.46,Bullish
AAPL,2017,2017-01-19,27.546635322763315,26.19,24.47,Bullish
AAPL,2017,2017-01-20,27.788878773910252,26.24,24.48,Bullish
AAPL,2017,2017-01-23,27.685066502422053,26.29,24.50,Bullish
AAPL,2017,2017-01-24,27.581247148357715,26.33,24.51,Bullish
AAPL,2017,2017-01-25,27.78196066846024,26.37,24.53,Bullish
AAPL,2017,2017-01-26,28.070348456550256,26.44,24.54,Bullish
AAPL,2017,2017-01-27,28.17878016264809,26.51,24.56,Bullish
AAPL,2017,2017-01-30,27.89962736823424,26.57,24.57,Bullish
AAPL,2017,2017-01-31,27.950383734615077,26.64,24.58,Bullish
AAPL,2017,2017-02-01,29.306951991991745,26.72,24.61,Bullish
AAPL,2017,2017-02-02,29.526120598114392,26.80,24.63,Bullish
AAPL,2017,2017-02-03,29.602254688072048,26.89,24.66,Bullish
AAPL,2017,2017-02-06,29.79143951134149,26.97,24.69,Bullish
AAPL,2017,2017-02-07,30.116744957410987,27.06,24.72,Bullish
AAPL,2017,2017-02-08,30.303611004214066,27.15,24.75,Bullish
AAPL,2017,2017-02-09,30.50449965564401,27.25,24.79,Bullish
AAPL,2017,2017-02-10,30.69219283340432,27.35,24.83,Bullish
AAPL,2017,2017-02-13,30.835847387276026,27.45,24.87,Bullish
AAPL,2017,2017-02-14,30.92620867702378,27.56,24.92,Bullish
AAPL,2017,2017-02-15,31.401206987231703,27.68,24.97,Bullish
AAPL,2017,2017-02-16,31.435967187667355,27.80,25.02,Bullish
AAPL,2017,2017-02-17,31.30390274461726,27.93,25.07,Bullish
AAPL,2017,2017-02-21,31.56573707025223,28.05,25.12,Bullish
AAPL,2017,2017-02-22,31.612072121156924,28.17,25.17,Bullish
AAPL,2017,2017-02-23,31.832204284070755,28.29,25.23,Bullish
AAPL,2017,2017-02-24,31.491587194658266,28.40,25.28,Bullish
AAPL,2017,2017-02-27,31.776582901751254,28.51,25.33,Bullish
AAPL,2017,2017-02-28,31.76267997902145,28.61,25.38,Bullish
AAPL,2017,2017-03-01,31.95036767984152,28.72,25.44,Bullish
AAPL,2017,2017-03-02,32.43927148289925,28.83,25.50,Bullish
AAPL,2017,2017-03-03,32.15658514497558,28.94,25.55,Bullish
AAPL,2017,2017-03-06,32.29329361045806,29.05,25.60,Bullish
AAPL,2017,2017-03-07,32.22146478601568,29.15,25.66,Bullish
AAPL,2017,2017-03-08,32.19597533202551,29.26,25.71,Bullish
AAPL,2017,2017-03-09,32.147324553957766,29.37,25.76,Bullish
AAPL,2017,2017-03-10,32.26550127216892,29.48,25.81,Bullish
AAPL,2017,2017-03-13,32.17280638065802,29.58,25.86,Bullish
AAPL,2017,2017-03-14,32.27708286645774,29.69,25.91,Bullish
AAPL,2017,2017-03-15,32.3025650392552,29.79,25.95,Bullish
AAPL,2017,2017-03-16,32.60611786304653,29.91,26.00,Bullish
AAPL,2017,2017-03-17,32.67098707433795,30.03,26.05,Bullish
AAPL,2017,2017-03-20,32.53195800251727,30.15,26.10,Bullish
AAPL,2017,2017-03-21,32.92819493028123,30.27,26.16,Bullish
AAPL,2017,2017-03-22,32.404517669781505,30.37,26.21,Bullish
AAPL,2017,2017-03-23,32.731234642011984,30.48,26.26,Bullish
AAPL,2017,2017-03-24,32.78684017318899,30.59,26.31,Bullish
AAPL,2017,2017-03-27,32.2979405459926,30.68,26.36,Bullish
AAPL,2017,2017-03-28,32.65013910081028,30.79,26.41,Bullish
AAPL,2017,2017-03-29,33.29195309657773,30.91,26.46,Bullish
AAPL,2017,2017-03-30,33.41013447448423,31.02,26.52,Bullish
AAPL,2017,2017-03-31,33.3012402405237,31.14,26.57,Bullish
AAPL,2017,2017-04-03,33.29891588085344,31.25,26.63,Bullish
AAPL,2017,2017-04-04,33.19233389743526,31.36,26.69,Bullish
AAPL,2017,2017-04-05,33.41709918685772,31.47,26.74,Bullish
AAPL,2017,2017-04-06,33.433312621158585,31.59,26.80,Bullish
AAPL,2017,2017-04-07,33.303550771914246,31.69,26.86,Bullish
AAPL,2017,2017-04-10,33.273438203664234,31.79,26.92,Bullish
AAPL,2017,2017-04-11,33.12050157174401,31.90,26.98,Bullish
AAPL,2017,2017-04-12,32.810016452433096,31.99,27.03,Bullish
AAPL,2017,2017-04-13,32.88184522961562,32.06,27.09,Bullish
AAPL,2017,2017-04-17,32.78220072857418,32.13,27.15,Bullish
AAPL,2017,2017-04-18,32.765995229646435,32.19,27.20,Bullish
AAPL,2017,2017-04-19,32.87488985220922,32.25,27.26,Bullish
AAPL,2017,2017-04-20,32.72196468532787,32.31,27.31,Bullish
AAPL,2017,2017-04-21,33.00464204208006,32.36,27.37,Bullish
AAPL,2017,2017-04-24,33.25026044789921,32.42,27.43,Bullish
AAPL,2017,2017-04-25,33.345267380359736,32.47,27.48,Bullish
AAPL,2017,2017-04-26,33.475033016552565,32.52,27.54,Bullish
AAPL,2017,2017-04-27,33.347563338399844,32.57,27.60,Bullish
AAPL,2017,2017-04-28,33.38697151546661,32.61,27.65,Bullish
AAPL,2017,2017-05-01,33.62100344083428,32.65,27.71,Bullish
AAPL,2017,2017-05-02,34.1863600174466,32.71,27.77,Bullish
AAPL,2017,2017-05-03,33.73453300120081,32.75,27.82,Bullish
AAPL,2017,2017-05-04,33.950023353836144,32.80,27.88,Bullish
AAPL,2017,2017-05-05,34.00563692426587,32.84,27.94,Bullish
AAPL,2017,2017-05-08,34.53159917930987,32.91,27.99,Bullish
AAPL,2017,2017-05-09,35.65308544238985,32.98,28.06,Bullish
AAPL,2017,2017-05-10,35.5974840722828,33.06,28.13,Bullish
AAPL,2017,2017-05-11,35.46986834610747,33.13,28.19,Bullish
AAPL,2017,2017-05-12,35.993354134015604,33.20,28.25,Bullish
AAPL,2017,2017-05-15,36.29814273398245,33.28,28.32,Bullish
AAPL,2017,2017-05-16,36.28187662175337,33.36,28.38,Bullish
AAPL,2017,2017-05-17,35.73741952531867,33.43,28.44,Bullish
AAPL,2017,2017-05-18,35.19532006145977,33.49,28.49,Bullish
AAPL,2017,2017-05-19,35.686232917928834,33.57,28.55,Bullish
AAPL,2017,2017-05-22,35.83049233894665,33.64,28.61,Bullish
AAPL,2017,2017-05-23,36.03989606625981,33.71,28.67,Bullish
AAPL,2017,2017-05-24,35.79325840507517,33.78,28.73,Bullish
AAPL,2017,2017-05-25,35.76765891234839,33.85,28.78,Bullish
AAPL,2017,2017-05-26,35.83050461483751,33.92,28.83,Bullish
AAPL,2017,2017-05-30,35.695545317725745,33.98,28.89,Bullish
AAPL,2017,2017-05-31,35.823507562406206,34.04,28.94,Bullish
AAPL,2017,2017-06-01,35.63736502283909,34.10,29.00,Bullish
AAPL,2017,2017-06-02,35.732778461140875,34.16,29.05,Bullish
AAPL,2017,2017-06-05,35.90959124421167,34.23,29.10,Bullish
AAPL,2017,2017-06-06,35.807225350527155,34.29,29.16,Bullish
AAPL,2017,2017-06-07,36.06781159542178,34.36,29.21,Bullish
AAPL,2017,2017-06-08,36.121320917949184,34.43,29.27,Bullish
AAPL,2017,2017-06-09,36.10736045843157,34.49,29.33,Bullish
AAPL,2017,2017-06-12,33.908679382882696,34.50,29.37,Bullish
AAPL,2017,2017-06-13,34.23906639249771,34.52,29.42,Bullish
AAPL,2017,2017-06-14,34.31816000042468,34.54,29.47,Bullish
AAPL,2017,2017-06-15,33.34561825744221,34.54,29.51,Bullish
AAPL,2017,2017-06-16,33.452649661441285,34.54,29.56,Bullish
AAPL,2017,2017-06-19,33.42472929272425,34.54,29.60,Bullish
AAPL,2017,2017-06-20,34.17158863704465,34.56,29.65,Bullish
AAPL,2017,2017-06-21,33.857488263577295,34.57,29.70,Bullish
AAPL,2017,2017-06-22,33.91565637673013,34.59,29.74,Bullish
AAPL,2017,2017-06-23,33.76674169497294,34.61,29.79,Bullish
AAPL,2017,2017-06-26,34.24138437938582,34.63,29.84,Bullish
AAPL,2017,2017-06-27,33.738832607451684,34.65,29.89,Bullish
AAPL,2017,2017-06-28,33.61784783898308,34.67,29.94,Bullish
AAPL,2017,2017-06-29,33.66904261728955,34.69,29.98,Bullish
AAPL,2017,2017-06-30,33.60853981866823,34.70,30.02,Bullish
AAPL,2017,2017-07-03,33.70858030355104,34.72,30.06,Bullish
AAPL,2017,2017-07-05,33.43171546789119,34.72,30.10,Bullish
AAPL,2017,2017-07-06,33.2758261291604,34.72,30.13,Bullish
AAPL,2017,2017-07-07,33.24791129113522,34.72,30.17,Bullish
AAPL,2017,2017-07-10,33.52941866337571,34.72,30.20,Bullish
AAPL,2017,2017-07-11,33.6736767657546,34.72,30.24,Bullish
AAPL,2017,2017-07-12,33.93891643459937,34.73,30.28,Bullish
AAPL,2017,2017-07-13,33.85282601759247,34.72,30.32,Bullish
AAPL,2017,2017-07-14,34.42751763264724,34.74,30.36,Bullish
AAPL,2017,2017-07-17,34.625288415989544,34.75,30.41,Bullish
AAPL,2017,2017-07-18,34.71369877051362,34.77,30.45,Bullish
AAPL,2017,2017-07-19,35.01151603689348,34.78,30.50,Bullish
AAPL,2017,2017-07-20,35.24883195509608,34.77,30.54,Bullish
AAPL,2017,2017-07-21,34.8974928117113,34.75,30.59,Bullish
AAPL,2017,2017-07-24,35.0347733084386,34.75,30.63,Bullish
AAPL,2017,2017-07-25,35.31863206643973,34.73,30.68,Bullish
AAPL,2017,2017-07-26,35.6792558961197,34.72,30.73,Bullish
AAPL,2017,2017-07-27,35.77232833735343,34.71,30.77,Bullish
AAPL,2017,2017-07-28,34.874228622401866,34.69,30.81,Bullish
AAPL,2017,2017-07-31,34.87656550412341,34.69,30.85,Bullish
AAPL,2017,2017-08-01,34.69043693061989,34.67,30.89,Bullish
AAPL,2017,2017-08-02,37.05895435978251,34.69,30.94,Bullish
AAPL,2017,2017-08-03,36.54010647648149,34.70,30.99,Bullish
AAPL,2017,2017-08-04,36.31210741650407,34.71,31.03,Bullish
AAPL,2017,2017-08-07,36.54245076545312,34.73,31.08,Bullish
AAPL,2017,2017-08-08,36.900742788657546,34.75,31.13,Bullish
AAPL,2017,2017-08-09,37.054303985161006,34.77,31.18,Bullish
AAPL,2017,2017-08-10,37.34930365452444,34.80,31.24,Bullish
AAPL,2017,2017-08-11,36.57851031015932,34.82,31.28,Bullish
AAPL,2017,2017-08-14,37.21383835440527,34.85,31.34,Bullish
AAPL,2017,2017-08-15,37.52683391461535,34.89,31.39,Bullish
AAPL,2017,2017-08-16,37.82582251891397,34.93,31.45,Bullish
AAPL,2017,2017-08-17,37.49413185256129,34.95,31.51,Bullish
AAPL,2017,2017-08-18,36.87281929103784,34.97,31.56,Bullish
AAPL,2017,2017-08-21,36.78872563007653,34.98,31.62,Bullish
AAPL,2017,2017-08-22,36.95923676569251,35.04,31.68,Bullish
AAPL,2017,2017-08-23,37.15544945677564,35.10,31.74,Bullish
AAPL,2017,2017-08-24,37.473112885141326,35.17,31.80,Bullish
AAPL,2017,2017-08-25,37.29091262696897,35.24,31.86,Bullish
AAPL,2017,2017-08-28,37.40537316998564,35.32,31.92,Bullish
AAPL,2017,2017-08-29,37.39603402350743,35.40,31.98,Bullish
AAPL,2017,2017-08-30,38.26027273587813,35.48,32.04,Bullish
AAPL,2017,2017-08-31,38.22290291648682,35.57,32.11,Bullish
AAPL,2017,2017-09-01,38.49385659712495,35.66,32.18,Bullish
AAPL,2017,2017-09-05,38.24858581656597,35.75,32.25,Bullish
AAPL,2017,2017-09-06,38.00566591689976,35.83,32.31,Bullish
AAPL,2017,2017-09-07,37.86084423964858,35.91,32.37,Bullish
AAPL,2017,2017-09-08,37.57354627329907,35.99,32.44,Bullish
AAPL,2017,2017-09-11,37.48945095664577,36.07,32.49,Bullish
AAPL,2017,2017-09-12,37.98231478802435,36.15,32.56,Bullish
AAPL,2017,2017-09-13,37.34231178996492,36.23,32.61,Bullish
AAPL,2017,2017-09-14,37.1367633857151,36.30,32.67,Bullish
AAPL,2017,2017-09-15,37.01528755845361,36.38,32.73,Bullish
AAPL,2017,2017-09-18,37.39836249207276,36.46,32.79,Bullish
AAPL,2017,2017-09-19,37.25821074785113,36.53,32.85,Bullish
AAPL,2017,2017-09-20,36.88215490648376,36.60,32.90,Bullish
AAPL,2017,2017-09-21,36.391639176912975,36.65,32.96,Bullish
AAPL,2017,2017-09-22,35.39659743112326,36.68,33.01,Bullish
AAPL,2017,2017-09-25,35.03453667476204,36.69,33.06,Bullish
AAPL,2017,2017-09-26,35.45265301692629,36.71,33.11,Bullish
AAPL,2017,2017-09-27,35.924491673456345,36.73,33.16,Bullish
AAPL,2017,2017-09-28,35.94548861627229,36.75,33.21,Bullish
AAPL,2017,2017-09-29,35.78665987400254,36.76,33.25,Bullish
AAPL,2017,2017-10-02,36.031924956770894,36.78,33.30,Bullish
AAPL,2017,2017-10-03,35.97353048167491,36.80,33.35,Bullish
AAPL,2017,2017-10-04,35.884766642267266,36.81,33.39,Bullish
AAPL,2017,2017-10-05,36.01323554949104,36.82,33.44,Bullish
AAPL,2017,2017-10-06,36.19777118414471,36.83,33.49,Bullish
AAPL,2017,2017-10-09,36.393978626125616,36.86,33.53,Bullish
AAPL,2017,2017-10-10,36.4523629922772,36.89,33.58,Bullish
AAPL,2017,2017-10-11,36.43134189671038,36.92,33.63,Bullish
AAPL,2017,2017-10-12,36.52010098974167,36.91,33.68,Bullish
AAPL,2017,2017-10-13,36.60887237319606,36.92,33.73,Bullish
AAPL,2017,2017-10-16,36.88214573442473,36.93,33.78,Bullish
AAPL,2017,2017-10-17,37.321285981711846,36.94,33.83,Bullish
AAPL,2017,2017-10-18,37.470767712340816,36.95,33.88,Bullish
